video_id,video_title,description,published_at,channel_id,channel_title,video_category,video_view_count,like_count,comment_count,duration,region,video_url
OGAO2kQD_gc,이제 모찌롤먹으러 일본 안가도 될거같은데요??,#모찌롤 #쫀득모찌롤 #내돈내산 #신상과자 #신상리뷰 #gs25신상,2025-01-28T10:17:09Z,UCgcRqxc79jx-oL19nWsMfPA,유나스런 하루,22,1588,0,1,PT13S,KR,https://www.youtube.com/watch?v=OGAO2kQD_gc
yVm0i6WOq00,GS25 수건 케이크,,2025-02-05T02:49:39Z,UC5EbvcF8uh9RjrruVSPDWsw,유누님 YooNooNim,22,524,2,2,PT55S,KR,https://www.youtube.com/watch?v=yVm0i6WOq00
hGl1CXZU0Lc,GS25 수건 케이크,,2025-02-05T02:13:47Z,UC5EbvcF8uh9RjrruVSPDWsw,유누님 YooNooNim,22,145,2,0,PT2M18S,KR,https://www.youtube.com/watch?v=hGl1CXZU0Lc
#NAME?,GS25 빙샨롱엔,,2025-02-01T16:51:18Z,UC5EbvcF8uh9RjrruVSPDWsw,유누님 YooNooNim,22,530,10,2,PT25S,KR,https://www.youtube.com/watch?v=-pLrb-xlVOo
CcFyVzkvYck,GS25 빙샨롱엔,,2025-02-01T16:31:26Z,UC5EbvcF8uh9RjrruVSPDWsw,유누님 YooNooNim,22,103,3,0,PT3M7S,KR,https://www.youtube.com/watch?v=CcFyVzkvYck
LqtocqlY3ec,사전예약 해서 2만원으로 얻은 gs25 두바이 초콜릿 먹방을 했는데 이거 완전 럭키비키자나!!💗 #두바이초콜렛 #gs25 #아이브 #포장계,,2024-08-01T09:36:49Z,UCUMdpH99HpfnCs-Gkio7Abg,유렝💗,22,280,10,7,PT37S,KR,https://www.youtube.com/watch?v=LqtocqlY3ec
Xo-mz_IGRF8,스웨덴 젤리 먹방💗#스웨덴 #스웨덴젤리 #gs25편의점 #먹방,,2024-12-07T10:19:52Z,UCCTioo0tdZYZtebSmjA3d6A,유리🧸,22,564,13,10,PT56S,KR,https://www.youtube.com/watch?v=Xo-mz_IGRF8
jetfdBUaCNc,GS25 두바이 마카롱  #review #리뷰 #먹방 #mukbang,,2024-08-29T13:14:13Z,UCmQVszL89q5gXxxUZ-Yci1Q,유리아 Yulia channel,22,5582,120,1,PT17S,KR,https://www.youtube.com/watch?v=jetfdBUaCNc
_U7134LWP_k,gs25 두바이 초콜릿 먹방 #두바이초콜릿,,2024-09-07T09:39:10Z,UChSm9ufWHvXOLeswdLo_8Sw,유브 ིྀ,22,743,31,6,PT36S,KR,https://www.youtube.com/watch?v=_U7134LWP_k
a81wjDa5Pf8,이갈았다;; 편의점 최초 출시 빙산룡옌 케이크 #shorts,"틱톡발 핫한 빙산룡옌 벽돌케이크!
수건케이크 다음 유행타자인데 지에스편의점에서 최초 출시‼️
가격은 좀 비싸지만,, 맛있습니다",2025-01-22T13:14:36Z,UCGbrfX3kKHAlO-nQpYxlsYw,유빵빵,22,17149,175,6,PT8S,KR,https://www.youtube.com/watch?v=a81wjDa5Pf8
NhgEiFDUxBM,지에스 쫀득모찌롤 1+1 ?! #shorts,"지에스 편의점 2월행사🫶🏻
이유는.. 우유부어먹으면 쫄깃함이 다 사라져요ㅠㅠ 모찌롤은 따로드시거나 그냥 드세요!

#편의점신상 #gs25 #편의점빵 #koreandessert",2025-02-04T12:39:53Z,UCGbrfX3kKHAlO-nQpYxlsYw,유빵빵,22,9363,144,5,PT13S,KR,https://www.youtube.com/watch?v=NhgEiFDUxBM
TVrq4zJu8mI,_흑백 안데니 #god #안데니 #gs25 #뮤비페 #concert,,2024-08-23T06:46:00Z,UCFznQNm_fOx_5kyFihQ5__g,유앤미,22,17,6,0,PT14S,KR,https://www.youtube.com/watch?v=TVrq4zJu8mI
CHWxbiashbQ,노래하고 춤추는 🐶 뒤에 🐻 #god #gs25 #뮤비페 #손호영 #김태우,20240817 GS25뮤비페 일산 스탠드업 god,2024-08-22T05:50:40Z,UCFznQNm_fOx_5kyFihQ5__g,유앤미,22,68,10,0,PT18S,KR,https://www.youtube.com/watch?v=CHWxbiashbQ
DwP29oogaGo,명창곰돌이 덕에 두렵지 않아 !! #god #gs25 #뮤비페 #김태우,"20240817 gs25뮤비페 일산 
god 0% 김태우",2024-08-22T01:33:38Z,UCFznQNm_fOx_5kyFihQ5__g,유앤미,22,14,5,0,PT19S,KR,https://www.youtube.com/watch?v=DwP29oogaGo
Rk53bjL6Ss4,GS25 두바이초콜릿 아이스크림 🍫🍦GS25 Dubai Chocolate Ice Cream,#gs #편의점 #두바이 #초콜릿 #아이스크림 #conveniencestore #dubai #chocolate #icecream #food #cooking,2024-09-11T01:08:21Z,UC47SCY6Ezgrjwrt600EXuKw,유유남매,22,8180,191,2,PT17S,KR,https://www.youtube.com/watch?v=Rk53bjL6Ss4
mlOydPZ6L5A,지금은 단종된 GS25 5인6각세트!,,2025-01-23T02:52:46Z,UCP27coSYf9pbTVK0cI4SdiQ,유유남매TV,22,1246,16,3,PT15S,KR,https://www.youtube.com/watch?v=mlOydPZ6L5A
LGChiwnPDXk,GS25 빵빵 전주비빔김밥 | Jeonju bibimbap gimbap ASMR,"GS25 빵빵 전주비빔김밥 | Jeonju bibimbap gimbap ASMR

배고픈 야심한 새벽 야식으로 굿굿 



#asmr #eating #편의점신상",2024-02-11T18:53:59Z,UCPVH_K13L0-X-ztuF7y1RWA,유유도치,22,73,3,0,PT7M25S,KR,https://www.youtube.com/watch?v=LGChiwnPDXk
6-leF5FCsdQ,"GS25(우리동네GS), 탄소중립 실천포인트 참여하기","#탄소중립 #실천포인트제 #친환경 #에코 #gs25 #우리동네gs #전자영수증 #앱 #환경운동 #환경공단


탄소중립포인트 녹색생활 실천
https://www.cpoint.or.kr/netzero/main.do

@유유아이템",2024-09-05T10:20:04Z,UCP07DIl6KcRO_5rVKqxi5gA,유유아이템,22,135,4,0,PT57S,KR,https://www.youtube.com/watch?v=6-leF5FCsdQ
5LEpXj3L9cA,GS25 범상치않은 한주,,2025-01-28T12:41:52Z,UCkOh00x6G0fLF59MJ5rc-4A,유지훈,22,15,2,0,PT14S,KR,https://www.youtube.com/watch?v=5LEpXj3L9cA
mX8ZZubggKM,GS25 X 응급실떡볶이 #신상,"@@떡볶이매니아 모여라

정성 가득한 영상 7초 이상 끝까지 봐주세요➳♡゛🙂‍↕️
ꢭ 좋아요 | 게시물 저장 | 태그 | 공유는
다음 컨텐츠 제작에 많은 힘이 됩니다👇🏻
더 많은 맛집이 궁금하다면 @l._.v_zzi 💟
•
•
•
•

♡ @l._.v_zzi 
♡ @l._.v_zzi 
♡ @l._.v_zzi 
♡ @l._.v_zzi

#제품제공 
🔻GS25 X 응급실떡볶이🔻

✅오직 GS25에서만 판매하는 전용 상품
☑️신상 출시💡
떡볶이계의 유명한 응급실 떡볶이를 편의점에서 쉽게 만날 수 있다는 소식🌟✨
방앗간에서 가래떡을 뽑는 방법으로 생산한 떡을 사용해서 떡이 상상 이상으러 정말 쫄깃해요👀 한 입 크기의 어묵의 감칠맛도 훌륭하더라고요. 저는 차돌박이 올려서 먹었는데 이 조합 추천🥹
매콤한 맛이 너무 내 스타일이잖아〰️

2개 구매시 1개 증정행사중‼️‼️
(24.09.05 ~ 24.09.30)
서둘러서 2+1 잡으러 가자고요〰️

#팔로우 해주시고 많은 정보 얻어가세요. 🥳

─────────────────

♡ @l._.v_zzi 
♡ @l._.v_zzi 
♡ @l._.v_zzi 
♡ @l._.v_zzi 

#gs25 #gs25편의점 #gs25신상 #편의점 #편의점신상 #편의점신제품 #편의점떡볶이 #떡볶이 #응급실떡볶이 #응급실국물떡볶이 #국물떡볶이 #응급실국물어묵떡볶이 #국물어묵떡볶이 #매운떡볶이 #매운맛 #매운맛떡볶이 #추천 #팔로우 #koreanfood #food #foodlover #shortvideo",2024-09-13T06:51:06Z,UCss1ZtetD8pDO9bclF3XGIw,유찌,22,12121,117,2,PT19S,KR,https://www.youtube.com/watch?v=mX8ZZubggKM
QyeH4h6y5zI,#gs25 #편의점디저트 #편의점간식 #편의점푸딩 #푸딩젤리 #푸냥이 #편의점과자 #편의점젤리 #아이간식 #아이과자 #젤리 #푸딩,,2024-05-21T01:34:10Z,UCpqYXP2aQsPKCiqWYT4PFJQ,유콩,22,186,2,0,PT34S,KR,https://www.youtube.com/watch?v=QyeH4h6y5zI
hk8ytQjpjbI,푸냥이/ GS25 보이면 꼭 사세여! 진짜 귀여워!,"요즘 핫한 젤리
푸냥이!!
GS25 보이면 사 먹으세용!
포도맛젤리가 아주 그냥
탱글탱글
맛있네영",2024-02-25T13:10:07Z,UC5YeDYw0rJVQc4RjrB8cvQg,유키즈라이프 u.kidslife,22,89,2,0,PT15S,KR,https://www.youtube.com/watch?v=hk8ytQjpjbI
4yqNgohv-js,"GS25 8인분 세숫대야 물냉면 17900원, 사전 예약하면 12900 원, 먹고싶다. 우리동네 맛집 GS25, 살공격 피해, 다이어트 나와 한몸, 탄수화물 먹고 행복",,2024-06-07T06:44:57Z,UCa5gOA-gkmAmCm2yut-QSaA,유튜버 퇴사후사장,22,531,3,2,PT5S,KR,https://www.youtube.com/watch?v=4yqNgohv-js
6_AEYlbWdu8,편의점 매출 백화점을 추격중!!  #편의점 #gs25 #cu #세븐일레븐 #백화점,,2024-02-12T22:45:00Z,UCzWH1VjHlDo7AwtTg4NmDug,유포터,22,135,1,0,PT52S,KR,https://www.youtube.com/watch?v=6_AEYlbWdu8
N4UfpKfGccw,Gs25 평양냉면 육수 리뷰!,,2024-09-09T09:00:17Z,UCgmEc_bBWcNmGeQH9SU6xBw,육수이야기,24,10,2,0,PT1M,KR,https://www.youtube.com/watch?v=N4UfpKfGccw
Gjk5A7hSJq4,gs25 평양냉면 특징,"gs25 평양냉면 스펙

가격: 1,600원
용량: 230ml
칼로리: 10kcal
나트륨: 1,080mg

시식 평은 다음 영상으로
찾아오겠습니다 : )",2024-09-06T03:38:33Z,UCgmEc_bBWcNmGeQH9SU6xBw,육수이야기,24,39,2,0,PT52S,KR,https://www.youtube.com/watch?v=Gjk5A7hSJq4
1JNAsEIBA8Y,야식사러간 GS25에서 만난 혜자가득 함박&돈까스 보이면 무조건 구매하세용 추천 되락 #내돈내산 #GS25 #편의점도시락 #혜자가득 #돈까스 #함박스테이크,,2024-03-29T18:52:41Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,20,651,5,0,PT27S,KR,https://www.youtube.com/watch?v=1JNAsEIBA8Y
LqZsWNmbCnA,GS25편의점 혜자로운한끼 최고bbb 알찬한끼세트 비엔나김밥&햄김치주먹밥 #내돈내산 #편의점도시락 #혜자로운한끼 #도시락 #GS25,,2024-07-30T12:53:35Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,907,8,0,PT14S,KR,https://www.youtube.com/watch?v=LqZsWNmbCnA
vj-QDv3OO3E,야식묵자! GS25시 편의점 추천김밥 톤한돈카츠 돈가스김밥 #내돈내산 #돈가스 #돈가스좋아해? #김밥,,2024-09-30T15:43:44Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,2512,17,0,PT10S,KR,https://www.youtube.com/watch?v=vj-QDv3OO3E
WrTpFWi_ELM,야식은 GS25편의점 김밥에 컵라면이 가성비야식아입니까~ #gs25 #편의점김밥 #김밥 #컵라면 #야식,,2024-09-29T23:19:21Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,1055,2,1,PT11S,KR,https://www.youtube.com/watch?v=WrTpFWi_ELM
Jyrzi0pgbIA,GS25 편의점김밥 대장 정성담은한줄시리즈 4번째 더블치즈김밥 #치즈김밥 #내돈내산 #김밥 #편의점김밥 #GS25,,2024-12-27T07:42:17Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,324,5,0,PT22S,KR,https://www.youtube.com/watch?v=Jyrzi0pgbIA
_NsObbHDfs8,GS25시 편의점 김밥 기본김밥 #김밥 #편의점김밥 #편의점 #gs25,,2024-12-11T05:20:12Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,680,8,0,PT28S,KR,https://www.youtube.com/watch?v=_NsObbHDfs8
siKivEUGTiA,정성담은한줄 듬뿍김밥시리즈 편의점김밥 고추참치듬뿍김밥 #내돈내산 #김밥 #편의점김밥 #GS25 #고추참치,,2024-12-10T05:20:44Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,439,6,0,PT25S,KR,https://www.youtube.com/watch?v=siKivEUGTiA
uJYAazFSWjc,GS25 편의점 아이들이 좋아하는 스윗믹스젤리 Sweetmixjelly #스윗믹스젤리 #젤리 #내돈내산 #jelly,,2025-01-26T03:37:15Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,2208,55,0,PT8S,KR,https://www.youtube.com/watch?v=uJYAazFSWjc
uJYAazFSWjc,GS25 편의점 아이들이 좋아하는 스윗믹스젤리 Sweetmixjelly #스윗믹스젤리 #젤리 #내돈내산 #jelly,,2025-01-26T03:37:15Z,UCcIVnF8MVxC0KkWzhJ6H7Lw,육아중수의 경험,22,2208,55,0,PT8S,KR,https://www.youtube.com/watch?v=uJYAazFSWjc
6F5ZvEblx48,GS25에서 푸냥이 두 마리 가져왔어요!!!탱글탱글 귀엽고 시원하게 먹으면 짱 맛있어요!!!,"GS25에서 하나에 삼천원 푸냥이 포도맛🐱
냉장고에 시원하게 보관했다 먹으면 탱글 쫄깃 맛있어요!",2024-02-13T12:39:36Z,UCpGAOQ4wsTej2KkUEJJVZRw,육영이,22,198,13,2,PT1M1S,KR,https://www.youtube.com/watch?v=6F5ZvEblx48
oioiDtsO5Oo,GS25 알바생은 무슨 일을 할까? | 계산만 한다고 생각하면 아주 크나큰 경기도 오산🤡,영상 중간에 나온 손님은 제 친구입니다! 영상 동의 받았어요!,2025-01-19T08:28:46Z,UCGUGSOjj0XJT1ql0-GRWA5w,윤,22,94,9,7,PT3M4S,KR,https://www.youtube.com/watch?v=oioiDtsO5Oo
d1ICIZ9p0DQ,#두바이 #초콜릿 #gs25 #카다이프 #파스타치오,,2024-08-12T09:30:01Z,UCTnu7GRRfcsfMSCt4140GSA,윤가윤TV,22,33,1,0,PT37S,KR,https://www.youtube.com/watch?v=d1ICIZ9p0DQ
oCP4NLlk58w,GS25 × Helinox 콜라보 소시지플래터 언박싱! 1석 3조의  구성 GET #gs25 #헬리녹스 #캠핑용품 #언박싱 #ASMR,,2024-11-09T13:46:16Z,UC8OQvbFftyoPUo0EkwpaLdw,윤글리 YoonGlee,19,648,0,0,PT43S,KR,https://www.youtube.com/watch?v=oCP4NLlk58w
t1s1iebEIBU,"GS25 제육 반반 도시락, 그리고 춤 #댄스커버 #편의점도시락",,2024-11-09T08:39:01Z,UCYyVnLCd4ZIx6YWCGywL1Lg,윤냥TV,19,455,5,0,PT1M1S,KR,https://www.youtube.com/watch?v=t1s1iebEIBU
rQM0GPnF5xw,GS25시 다이어트 간식 추천템 ! #gs25 #gs25다이어트,,2024-03-12T10:59:18Z,UCsamCe8B3kvVRqwMRWWz9xA,윤메이MAY,22,42654,805,12,PT50S,KR,https://www.youtube.com/watch?v=rQM0GPnF5xw
IuUzfSJOLcY,GS25 본부임차 최소조건? #편의점 #창업 #상담,GS25 본부임차 계약중도해지 요청편 연결되는 내용입니다. 만약에 본부임차를 하신다면 최소한의 조건을 알려드렸습니다. 여러분의 선택은?,2024-09-19T14:16:51Z,UChTziW8lEOWKIAj0nBHxMIQ,윤사장 TV,26,407,14,2,PT2M50S,KR,https://www.youtube.com/watch?v=IuUzfSJOLcY
2j315nkFDfI,GS25 본부임차 계약중도해지 요청 #편의점 #창업 #상담,본부임차 GS25를 운영중이신 경영주님을 상담해 드렸습니다. 많은 시간을 편의점에서 근무를 하지만 정작 아무런 수익도 없는상황입니다. 편의점에서 탈출하고자 하는 경영주님...그 선택은?,2024-09-18T11:39:49Z,UChTziW8lEOWKIAj0nBHxMIQ,윤사장 TV,26,1860,32,7,PT12M36S,KR,https://www.youtube.com/watch?v=2j315nkFDfI
I39fIuwifos,순수익 마이너스 GS25 본부임차 계약중도해지 상담 #편의점 #창업 #상담,"GS25 본부임차 중도해지 상담내용입니다. 일매출이 180이 나오고 있으나, 순수익은 마이너스입니다. 본부임차 편의점을 창업시 필수적으로 확인해야 할 사항을 체크 해 보시기 바랍니다.",2024-10-30T13:17:16Z,UChTziW8lEOWKIAj0nBHxMIQ,윤사장 TV,26,805,16,1,PT13M45S,KR,https://www.youtube.com/watch?v=I39fIuwifos
eTi83QBRtek,GS25 그랜드 야쿠르트 납작복숭아맛,GS25 그랜드 야쿠르트 납작복숭아맛,2024-03-13T11:00:29Z,UCXFIMbHQhz02qjXiLmhyEhg,윤서서현TV YOONSEO SEOHYUN,24,35663,646,16,PT20S,KR,https://www.youtube.com/watch?v=eTi83QBRtek
4xmekhDZqMk,GS25 두바이 초콜렛 먹방🍫💚#떡상기원 #알고리즘#유행#두바이초콜렛,,2024-09-17T07:31:26Z,UCTgn1QLsDi5U-nrBCbstg0w,윤찌,22,3408,121,12,PT19S,KR,https://www.youtube.com/watch?v=4xmekhDZqMk
fkype6-aRjg,편의점 스웨덴캔디 먹방#편의점#gs25 스윗믹스젤리#먹방#포카계#윤슬#스웨덴캔디 구한썰#썰#다이브로그#다이브 #포카포장 #포카계 #,,2024-12-22T04:56:30Z,UClAxZ9nv531dZF8UZBgJK3w,윤찌,22,599,14,4,PT52S,KR,https://www.youtube.com/watch?v=fkype6-aRjg
NUWqpWe9MPA,Gs25 두바이초콜릿 | 초코텍 카다이프 피스타치오 초콜릿 후기 #두바이초콜릿 #gs25,,2024-09-17T04:13:47Z,UC8kMxq4v3jWF623DNPDTo9w,윤혁이의 작업실 ,22,1898,24,3,PT30S,KR,https://www.youtube.com/watch?v=NUWqpWe9MPA
Ea7hQGGMUiM,GS25 스웨덴 캔디 먹방🍭#스웨디시캔디 #스웨던 캔디 #젤리 #먹방#포장계 #포카계 #아이브 #스테이,,2024-12-14T01:20:50Z,UClqEENznhj7gl6O-WbgU_Bw,율짱🍡🍡,22,708,23,0,PT59S,KR,https://www.youtube.com/watch?v=Ea7hQGGMUiM
Tkc852lzI44,#GS25#리본캔디,,2025-02-05T01:32:09Z,UCU2A76HNEsMz5ZXi0emW9eg,율희tv,22,5,2,0,PT14S,KR,https://www.youtube.com/watch?v=Tkc852lzI44
aRMKRJqUFBk,GS25에도 크루키 등장!🥐🍪,"편의점 신상 디저트 크루키 오리지널 리뷰입니다🥐🍪
좀 더 상세한 리뷰는 윰니 블로그를 확인해 보세요💕
https://blog.naver.com/yoooomni/223474690285

#shorts #crookie #koreandessert #dessert 
#간식리뷰 #내돈내산 #신상간식 #윰니리뷰 #돼지런한삶",2024-06-10T06:35:55Z,UCK7fGI2zGA7XOCVL8ZsMQHQ,윰니의 돼지런한 간식리뷰,22,648,5,1,PT54S,KR,https://www.youtube.com/watch?v=aRMKRJqUFBk
vhftkJUnfgw,GS25 크루키 오리지널 내돈내산 간단 리뷰! 편의점신상 디저트,"GS25에 새로 나온 디저트 크루키 오리지널 리뷰입니다🥐🍪
좀 더 상세한 리뷰는 윰니 블로그를 확인해 보세요💕
https://blog.naver.com/yoooomni/223474690285

#크루키오리지널 #편의점신상 #편의점디저트 #크루키
#간식리뷰 #내돈내산 #신상간식 #윰니리뷰 #돼지런한삶",2024-06-10T05:50:17Z,UCK7fGI2zGA7XOCVL8ZsMQHQ,윰니의 돼지런한 간식리뷰,22,1451,9,1,PT1M4S,KR,https://www.youtube.com/watch?v=vhftkJUnfgw
6kHuQx5HfwA,가스파드앤리사 x GS25 🎄♥️ 행복한 크리스마스 #christmas,,2024-12-25T12:23:47Z,UCq9wDMGBr_nWBJvK9RjUr5w,윰이,22,113,9,2,PT29S,KR,https://www.youtube.com/watch?v=6kHuQx5HfwA
jMyFYRoZDyU,#GS25#신상간식#블루아카이브#콜라보#나기사의티타임#얼그레이모찌롤 https://m.smartstore.naver.com/casadilia?,,2024-05-17T14:33:04Z,UCzDoQAzl2C_M2qd_unPzvHg,윰쭌!,22,95,1,0,PT16S,KR,https://www.youtube.com/watch?v=jMyFYRoZDyU
FcizXX6i0yU,#GS25#여름신상#디저트#메론오믈렛#멜론생크림#멜론리플잼#멜론생과일#생과일케이크#촉촉한시트#부드러운크림#달콤한잼#3500원#가성비,,2024-06-29T00:53:42Z,UCzDoQAzl2C_M2qd_unPzvHg,윰쭌!,22,91,1,0,PT14S,KR,https://www.youtube.com/watch?v=FcizXX6i0yU
NRPVnOICcMg,GS25 간식 마하차녹 망고젤리🥭 딱 대,,2024-03-01T04:52:54Z,UCF60K8Uxx9iL1e0OYnzP1IQ,은단,22,2654,18,5,PT41S,KR,https://www.youtube.com/watch?v=NRPVnOICcMg
MLvHfE2gwx0,GS25 쿠캣 허니갈릭 버터바 신상✨✨존맛탱 #버터바 #버터 #편의점 #편의점신상 #존맛 #허니갈릭,,2024-05-17T12:42:52Z,UCF60K8Uxx9iL1e0OYnzP1IQ,은단,22,378,6,1,PT16S,KR,https://www.youtube.com/watch?v=MLvHfE2gwx0
XveGmZFf4HE,대형 셰프 장호준의 GS25 콜라보 식품 엄격 평가 @마법소년김셰프 @맛수령,,2024-11-23T02:30:17Z,UC_BVJYxQxN5jberGxAFDlyg,은수저,22,367899,8646,114,PT2M33S,KR,https://www.youtube.com/watch?v=XveGmZFf4HE
I2SecOo6-zU,"GS25 설명절 도시락,가성비 GOOD!!",,2025-01-22T06:04:02Z,UCxbmHBPNUeNaTOmXn7B2Q6Q,은자매프렌즈,19,40,0,0,PT19S,KR,https://www.youtube.com/watch?v=I2SecOo6-zU
SUHrPqH4d1E,"헬리녹스 X GS25 콜라보 겨울 감성 캠핑 l 겨울엔 캠핑 가지 마세요 I 오베이 X 장수막걸리 l 석화찜, 양갈비, 우대갈비","추워서 입 돌아 갈뻔한 후덜덜 동계 캠핑

#헬리녹스 #꽃술래 #오베이 #장수막걸리 #전통주 #전통주소믈리에 #복단지 #맑은바당 #동계캠핑 #캠핑 #석화 #양갈비 #우대갈비 #핫도그 #캠핑요리 #캠핑음식",2024-12-11T12:31:53Z,UCAXJDviR0NrJctsubhsVlbA,은주정뱅이,22,232,13,1,PT6M4S,KR,https://www.youtube.com/watch?v=SUHrPqH4d1E
j_l_7EmhbAQ,[ASMR] 스웨디시젤리 GS25 편의점에서 판다고???🍭🍬,"#스웨디시#젤리#먹방#asmr#gs25 


GS25에서 스웨디시젤리 판다고해서 사봤숩니다!
스웨디시젤리는 안먹어봤지만
맛있을 거 같아서 사봤어요
오늘 영상도 재밌게 봐주세요🍬🍭🍬🍭",2024-12-12T08:29:00Z,UC-WUAsxnyKO0pLQBnfAVOOw,은혜받을래,22,2460,23,6,PT10M25S,KR,https://www.youtube.com/watch?v=j_l_7EmhbAQ
aKYSf2aUFW4,"GS25 편의점 생크림빵 2종(제주말차, 초코) 🫓🍪 I GS25 convenient store cream bread 😋 #food #yummy #koreanfood",,2024-04-23T17:29:52Z,UCllQvTsSUFqfF6hJVD_ZJNQ,음식메모장 Private Foodie Note,22,79,4,0,PT26S,KR,https://www.youtube.com/watch?v=aKYSf2aUFW4
#NAME?,GS25 신상✨ 춘식이 초코바나나 빅구슬아이스 리뷰!,"#편의점 #리뷰 #구슬아이스크림 #간식 

📍빅구슬 초코바나나
📍구매 : GS25
💰가격 : 2,000원

✅ 이 영상은 뮤팟이 제작한 배경음악을 사용했습니다🐱",2024-05-12T09:00:00Z,UCegtLgWhPhBDJUxFaMMOqQA,이거다,22,7770,171,1,PT24S,KR,https://www.youtube.com/watch?v=-J_D0Cd0EJE
Sx-wlA5Ktgg,크림대빵#baba #roo#GS25#아일릿#바바루#지금5월 6일임#다 못먹겠다#여행끝#즐거운 하루되세요•ɞ•#shorts,,2024-05-06T02:48:05Z,UCEi3vSGhcuBCjJxOI-YYv0g,이것저것,22,216,4,1,PT27S,KR,https://www.youtube.com/watch?v=Sx-wlA5Ktgg
w8bIbhGREfw,돈 아껴드립니다 😇 #스웨디시젤리 #cu #gs25 #스윗믹스젤리 #편의점신상리뷰,,2024-12-16T23:51:09Z,UCIZzpxcbm6UFxi1CSN6RS2w,이공이삼,22,109,8,1,PT58S,KR,https://www.youtube.com/watch?v=w8bIbhGREfw
ry6B8zxK7lI,GS25 점보시리즈 대식가 비빔밥이 나왔다고? 결말포함,#이대박 #GS25 #리뷰,2024-08-11T03:00:42Z,UCQdYd-IL1gATqA633JdGZGA,이대박,24,1216,20,3,PT1M20S,KR,https://www.youtube.com/watch?v=ry6B8zxK7lI
3KUTH-xAals,GS25 신제품 대용량 스팸점보라면이 나왔다는데  이번 점보는 맛있겠지..?,"#이대박 #GS25 #스팸
속마음 리뷰의 이대박입니다 시청해 주셔서 감사드립니다",2024-09-08T03:00:01Z,UCQdYd-IL1gATqA633JdGZGA,이대박,24,5023,36,11,PT1M16S,KR,https://www.youtube.com/watch?v=3KUTH-xAals
RDSbkRUn_As,오랜만에 GS25,"늦은시간 식당도 문닫고 뭐먹지하다 들린곳
가성비 괜찮은 늦은 저녁
라면은 느끼함도 없고 향도 쌔지않아서 좋았고
햄버거는 말할것도 없이 진짜 맛있다!!

레드 돈코츠향 라멘 1,500원👍
찬또 간장떡갈비 치즈버거 3,500원😘

합 5,000원

#gs25 #편의점 #가성비 #햄버거 #라멘 #컵라면 #치즈버거 #편스토랑 #이찬원 #오랜만에 #이동준",2024-03-16T03:33:49Z,UC-hdM5C9HAbGpInuGEerKYQ,이동준,22,82,0,0,PT35S,KR,https://www.youtube.com/watch?v=RDSbkRUn_As
FTrolYsvUM0,귀여운 푸냥이 댄스~~ #gs25 #푸냥이 #댄스,,2024-09-29T06:55:52Z,UCRf-LF_4WS2tq135e1EOduA,이롭tv,22,3,0,0,PT17S,KR,https://www.youtube.com/watch?v=FTrolYsvUM0
b1XN7gR-b6I,킨조젤리#GS25,,2025-01-06T03:29:40Z,UCfrUWtssGFg-xtkQBW98Rbg,이민서돌이,22,103,5,0,PT52S,KR,https://www.youtube.com/watch?v=b1XN7gR-b6I
zDa8ealUJ5Q,푸냥이 먹방#푸냥이#GS25#먹방,,2024-03-27T09:09:52Z,UCy6gCLE-PU45Qx5v0BK8ZwA,이별tv,22,20,3,0,PT53S,KR,https://www.youtube.com/watch?v=zDa8ealUJ5Q
7LYNYkJmlY0,"Gs25에서 파는, 개당 700원짜리 역대급 동결건조 젤리!!!",#쇼츠 #shorts,2024-07-21T08:14:01Z,UCNYE6N9YZmsUyReBLzE9x9Q,이상한 과자가게  weird sweets shop,22,1252148,32492,671,PT50S,KR,https://www.youtube.com/watch?v=7LYNYkJmlY0
YxvFlQi9rrw,gs25시에서 한개 남은거 겨우구했다!,처음 찍은거라 못찍은 거 이해 부탁해요!,2024-03-29T10:03:53Z,UCTQ6IGBX1br7dH3Cijg9-cw,이상한 나라의 지니,22,456,14,2,PT16S,KR,https://www.youtube.com/watch?v=YxvFlQi9rrw
8ROSWrqyVe8,#아이스 블랙사파이어 탕후루 #gs25,,2024-06-21T14:50:53Z,UCBdmJ8jzVW6QxkghRAPq8Iw,이상한나라의 다자매,22,212,7,0,PT16S,KR,https://www.youtube.com/watch?v=8ROSWrqyVe8
#NAME?,#아이스 컬러방토 탕후루 #gs25 #시원하고 맛남,,2024-06-20T08:08:20Z,UCBdmJ8jzVW6QxkghRAPq8Iw,이상한나라의 다자매,22,395,9,0,PT27S,KR,https://www.youtube.com/watch?v=-XsqE0Qzbr0
